,city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,FUNCSTAT,2010,2011,2012,2013,2014,2015,2016
1937,Troy,Troy,NC,North Carolina,37125,Moore,35.4824,-79.417,A,27730,27835,27616,27486,27346,27508,27418
1938,Spring Hope,Spring Hope,NC,North Carolina,37127,Nash,35.9592,-78.0511,A,88607,89389,90376,91638,93126,94436,95776
1939,Nashville,Nashville,NC,North Carolina,37129,New Hanover,34.2893,-77.8025,A,95842,95685,95240,94461,94299,93919,94005
1940,Conway,Conway,NC,North Carolina,37131,Northampton,36.4965,-77.6448,A,203314,205979,209189,213186,216423,219868,223483
1941,Woodland,Woodland,NC,North Carolina,37133,Onslow,34.6696,-77.4716,A,21992,21956,21312,20811,20584,20433,20000
1942,Chapel Hill,Chapel Hill,NC,North Carolina,37135,Orange,35.9259,-79.0876,A,179613,177898,183807,185545,185252,187033,187136
1943,Hillsborough,Hillsborough,NC,North Carolina,37137,Pamlico,35.0356,-76.6815,A,133974,134689,137551,139114,139876,140696,141796
1944,Arapahoe,Arapahoe,NC,North Carolina,37139,Pasquotank,36.2054,-76.1477,A,13104,13298,13041,12900,12915,12784,12821
1945,Elizabeth City,Elizabeth City,NC,North Carolina,37141,Pender,34.5166,-77.9174,A,40721,40383,40546,39774,39690,39673,39864
1946,Surf City,Surf City,NC,North Carolina,37143,Perquimans,36.1813,-76.4673,A,52343,53286,53884,54993,56144,57680,59090
1947,Winfall,Winfall,NC,North Carolina,37145,Person,36.2732,-79.0475,A,13482,13466,13543,13596,13468,13410,13335
1948,Ayden,Ayden,NC,North Carolina,37147,Pitt,35.5752,-77.2789,A,39415,39518,39167,39222,39111,39198,39284
1949,Falkland,Falkland,NC,North Carolina,37149,Polk,35.266,-82.1985,A,168825,170756,172913,174332,175105,176182,177220
1950,Seagrove,Seagrove,NC,North Carolina,37151,Randolph,35.9036,-79.9595,A,20451,20285,20246,20378,20317,20344,20334
1951,Ramseur,Ramseur,NC,North Carolina,37153,Richmond,34.9116,-79.766,A,141958,141835,142251,142276,142444,142553,143416
1952,Buie,Buie,NC,North Carolina,37155,Robeson,34.7358,-79.2251,A,46629,46636,46357,46132,45687,45436,44939
1953,Proctorville,Proctorville,NC,North Carolina,37157,Rockingham,36.4428,-79.5433,A,134450,135103,135412,135074,134869,134292,133235
1954,Faith,Faith,NC,North Carolina,37159,Rowan,35.6821,-80.4275,A,93620,93204,92684,91939,91798,91675,91393
1955,Woodleaf,Woodleaf,NC,North Carolina,37161,Rutherford,35.4503,-82.2549,A,138375,137996,137832,138126,138558,139021,139933
1956,Delway,Delway,NC,North Carolina,37163,Sampson,35.1131,-78.3094,A,67744,67367,67204,66830,66587,66462,66421
1957,Garland,Garland,NC,North Carolina,37165,Scotland,34.8891,-79.3652,A,63551,63700,63912,64046,63913,63568,63124
1958,Richfield,Richfield,NC,North Carolina,37167,Stanly,35.2338,-80.1143,A,36081,36324,36156,35992,35743,35418,35244
1959,Oakboro,Oakboro,NC,North Carolina,37169,Stokes,36.499,-80.1042,A,60551,60480,60485,60595,60595,60586,60791
1960,Bannertown,Bannertown,NC,North Carolina,37171,Surry,36.262,-80.8442,A,47342,47196,46773,46593,46429,46372,46097
1961,Lowgap,Lowgap,NC,North Carolina,37173,Swain,35.4262,-83.4475,A,73770,73632,73485,72890,72798,72548,72113
1962,Lake Toxaway,Lake Toxaway,NC,North Carolina,37175,Transylvania,35.1458,-82.8201,A,13998,14016,14098,14017,14282,14428,14346
1963,Cedar Mountain,Cedar Mountain,NC,North Carolina,37177,Tyrrell,35.9202,-76.242,A,33066,32799,32820,32827,32979,33202,33482
1964,Waxhaw,Waxhaw,NC,North Carolina,37179,Union,34.9413,-80.6842,A,4413,4340,4138,4101,4120,4140,4141
1965,Marshville,Marshville,NC,North Carolina,37181,Vance,36.399,-78.3235,A,202166,205122,208362,212549,218168,222384,226606
1966,Fuquay-Varina,Fuquay-Varina,NC,North Carolina,37183,Wake,35.7248,-78.8659,A,45302,45250,45057,44510,44378,44351,44244
1967,Morrisville,Morrisville,NC,North Carolina,37185,Warren,36.4451,-78.1952,A,906949,929208,952296,973920,997897,1021974,1046791
1968,Roper,Roper,NC,North Carolina,37187,Washington,35.8588,-76.7487,A,20985,20994,20663,20521,20318,20213,19907
1969,Creswell,Creswell,NC,North Carolina,37189,Watauga,36.1535,-81.7737,A,13163,12954,12716,12726,12531,12347,12195
1970,Mount Olive,Mount Olive,NC,North Carolina,37191,Wayne,35.3345,-78.0545,A,50987,51583,52062,52311,52407,53024,53922
1971,Walnut Creek,Walnut Creek,NC,North Carolina,37193,Wilkes,36.258,-80.8904,A,122908,124042,124551,124634,124583,124319,124150
1972,Black Creek,Black Creek,NC,North Carolina,37195,Wilson,35.6536,-77.7756,A,69195,69189,69279,69073,68827,68519,68740
1973,Wilson,Wilson,NC,North Carolina,37197,Yadkin,36.2335,-80.8362,A,81251,81444,81755,81603,81379,81686,81661
1974,Celo,Celo,NC,North Carolina,37199,Yancey,35.9164,-82.2974,A,38436,38317,38125,38048,37826,37563,37532
1975,Reeder,Reeder,ND,North Dakota,38001,Adams,46.0646,-102.7883,A,17794,17678,17616,17566,17573,17564,17678
1976,Sanborn,Sanborn,ND,North Dakota,38003,Barnes,47.1883,-98.2007,A,2349,2304,2319,2375,2367,2373,2305
1977,Wimbledon,Wimbledon,ND,North Dakota,38005,Benson,48.3439,-99.6912,A,11067,11108,11004,11126,11090,11019,10926
1978,Fryburg,Fryburg,ND,North Dakota,38007,Billings,47.1895,-103.2221,A,6675,6694,6760,6887,6860,6764,6739
1979,Medora,Medora,ND,North Dakota,38009,Bottineau,48.9713,-101.2832,A,771,838,914,889,898,920,934
1980,Rhame,Rhame,ND,North Dakota,38011,Bowman,45.9614,-103.1193,A,6427,6505,6581,6722,6656,6712,6579
1981,Bowman,Bowman,ND,North Dakota,38013,Burke,48.5637,-102.6452,A,3144,3137,3211,3218,3238,3281,3241
1982,Sterling,Sterling,ND,North Dakota,38015,Burleigh,46.8242,-100.4134,A,1959,2049,2162,2286,2237,2312,2198
1983,Wing,Wing,ND,North Dakota,38017,Cass,46.8002,-96.8332,A,81714,83544,85981,88662,90565,93104,94487
1984,Hannah,Hannah,ND,North Dakota,38019,Cavalier,48.626,-98.0459,A,150268,152925,157040,163246,167203,171524,175249
1985,Maida,Maida,ND,North Dakota,38021,Dickey,46.1399,-98.0871,A,3983,3952,3945,3876,3859,3830,3827
1986,Fortuna,Fortuna,ND,North Dakota,38023,Divide,48.9163,-103.2967,A,5285,5271,5251,5239,5137,5108,5064
1987,Ambrose,Ambrose,ND,North Dakota,38025,Dunn,47.3057,-102.2029,A,2078,2141,2239,2318,2428,2446,2413
1988,New Rockford,New Rockford,ND,North Dakota,38027,Eddy,47.8273,-99.1169,A,3542,3751,3967,4144,4369,4574,4366
1989,Brantford,Brantford,ND,North Dakota,38029,Emmons,46.1337,-100.161,A,2382,2351,2372,2390,2364,2367,2358
1990,McHenry,McHenry,ND,North Dakota,38031,Foster,47.5513,-98.8039,A,3543,3528,3485,3483,3425,3393,3346
1991,Bordulac,Bordulac,ND,North Dakota,38033,Golden Valley,46.9195,-103.84,A,3344,3351,3387,3362,3347,3328,3303
1992,Grand Forks,Grand Forks,ND,North Dakota,38035,Grand Forks,48.1513,-97.6442,A,1683,1750,1803,1815,1829,1846,1817
1993,Niagara,Niagara,ND,North Dakota,38037,Grant,46.4531,-101.3963,A,15,16,16,16,16,16,15
1994,Binford,Binford,ND,North Dakota,38039,Griggs,47.5402,-98.2291,A,66992,66646,67697,69307,70132,70746,71083
1995,Sutton,Sutton,ND,North Dakota,38041,Hettinger,46.3653,-102.1552,A,2389,2358,2341,2376,2359,2391,2377
1996,Pettibone,Pettibone,ND,North Dakota,38043,Kidder,47.1445,-99.9934,A,2411,2378,2359,2297,2311,2309,2277
1997,Dawson,Dawson,ND,North Dakota,38045,LaMoure,46.5368,-98.4681,A,2474,2524,2558,2663,2654,2693,2629
1998,Burnstad,Burnstad,ND,North Dakota,38047,Logan,46.6264,-99.1412,A,2439,2443,2431,2420,2421,2409,2414
1999,Napoleon,Napoleon,ND,North Dakota,38049,McHenry,48.3611,-100.2465,A,4124,4116,4101,4117,4100,4128,4111
2000,Lehr,Lehr,ND,North Dakota,38051,McIntosh,46.2554,-99.5546,A,1999,1968,1938,1937,1946,1933,1941
2001,Zeeland,Zeeland,ND,North Dakota,38053,McKenzie,47.8084,-103.4388,A,5397,5492,5783,5891,5958,5965,5963
2002,Garrison,Garrison,ND,North Dakota,38055,McLean,47.4975,-101.3661,A,2796,2765,2756,2752,2764,2757,2656
2003,Max,Max,ND,North Dakota,38057,Mercer,47.5114,-101.4571,A,6398,7005,7963,9255,10960,12792,12621
2004,Almont,Almont,ND,North Dakota,38059,Morton,46.829,-100.887,A,8993,9086,9384,9474,9565,9729,9729
2005,Lostwood,Lostwood,ND,North Dakota,38061,Mountrail,48.1514,-102.3574,A,8426,8426,8492,8596,8741,8831,8694
2006,Coulee,Coulee,ND,North Dakota,38063,Nelson,48.0429,-98.3468,A,27576,27739,28084,29042,29860,30368,30809
2007,Fort Clark,Fort Clark,ND,North Dakota,38065,Oliver,47.1114,-101.4265,A,7720,8107,8741,9336,9751,10307,10242
2008,Center,Center,ND,North Dakota,38067,Pembina,48.6192,-97.4471,A,3120,3067,3082,3077,3055,2975,2960
2009,Wolford,Wolford,ND,North Dakota,38069,Pierce,47.9342,-100.1929,A,1837,1850,1837,1869,1851,1849,1870
2010,Barton,Barton,ND,North Dakota,38071,Ramsey,48.5396,-98.6544,A,7397,7386,7262,7158,7118,7072,7069
2011,Lisbon,Lisbon,ND,North Dakota,38073,Ransom,46.5876,-97.4918,A,4353,4377,4461,4442,4393,4301,4267
2012,Elliott,Elliott,ND,North Dakota,38075,Renville,48.7309,-101.8273,A,11451,11521,11572,11554,11587,11632,11547
2013,Mantador,Mantador,ND,North Dakota,38077,Richland,46.0547,-96.6029,A,5429,5426,5475,5494,5452,5460,5404
2014,Walcott,Walcott,ND,North Dakota,38079,Rolette,48.8546,-100.0285,A,2475,2495,2554,2618,2578,2567,2550
2015,Gwinner,Gwinner,ND,North Dakota,38081,Sargent,46.2002,-97.9629,A,16330,16273,16221,16301,16381,16390,16353
2016,Milnor,Milnor,ND,North Dakota,38083,Sheridan,47.4786,-100.2592,A,14002,14152,14364,14648,14702,14662,14659
2017,Fort Yates,Fort Yates,ND,North Dakota,38085,Sioux,46.3873,-100.7958,A,3804,3802,3894,3873,3920,3866,3890
2018,Selfridge,Selfridge,ND,North Dakota,38087,Slope,46.4823,-103.3194,A,1314,1316,1279,1319,1318,1302,1322
2019,Lefor,Lefor,ND,North Dakota,38089,Stark,46.8859,-103.1989,A,4150,4251,4352,4462,4478,4396,4469
2020,Taylor,Taylor,ND,North Dakota,38091,Steele,47.5974,-97.8994,A,728,725,761,759,766,764,763
2021,Cleveland,Cleveland,ND,North Dakota,38093,Stutsman,47.2241,-98.5685,A,24352,25171,26919,28406,30524,32139,31199
2022,Spiritwood Lake,Spiritwood Lake,ND,North Dakota,38095,Towner,48.4872,-99.2026,A,1976,2035,2000,1966,1955,1961,1962
2023,Hillsboro,Hillsboro,ND,North Dakota,38097,Traill,47.6685,-97.106,A,21124,21014,20983,21132,21190,21108,21128
2024,Mayville,Mayville,ND,North Dakota,38099,Walsh,48.3107,-97.7105,A,2234,2295,2326,2297,2305,2268,2263
2025,Carpio,Carpio,ND,North Dakota,38101,Ward,48.0894,-101.0532,A,8112,8055,8070,8200,8065,8011,8030
2026,Douglas,Douglas,ND,North Dakota,38103,Wells,47.8317,-99.7615,A,11091,11034,11065,11114,10963,10927,10904
2027,Epping,Epping,ND,North Dakota,38105,Williams,48.5734,-103.6921,A,62114,64353,65554,68031,69595,71379,70210
2028,Zahl,Zahl,OH,Ohio,39001,Adams,38.8872,-83.6125,A,4199,4219,4266,4190,4171,4160,4098
2029,Lima,Lima,OH,Ohio,39003,Allen,40.7079,-84.3526,A,22586,24407,26741,29608,32143,35387,34337
2030,Westminster,Westminster,OH,Ohio,39005,Ashland,40.9214,-82.2818,A,28562,28522,28358,28140,28135,28016,27907
2031,Orwell,Orwell,OH,Ohio,39007,Ashtabula,41.8007,-80.9461,A,106395,105939,105295,105129,104944,104210,103742
2032,Dorset,Dorset,OH,Ohio,39009,Athens,39.4005,-82.1261,A,53319,53261,53247,53193,53244,53380,53652
2033,Minster,Minster,OH,Ohio,39011,Auglaize,40.5475,-84.3931,A,101394,101080,100251,99739,99112,98544,98231
2034,Buckland,Buckland,OH,Ohio,39013,Belmont,40.1621,-81.1313,A,65221,65102,64605,64432,64592,65699,66186
2035,Saint Martin,Saint Martin,OH,Ohio,39015,Brown,38.9191,-83.9854,A,45932,45812,45869,45886,45860,45847,45894
2036,Decatur,Decatur,OH,Ohio,39017,Butler,39.3938,-84.5653,A,70318,70055,69612,69494,69324,69039,68673
2037,Malvern,Malvern,OH,Ohio,39019,Carroll,40.555,-81.1992,A,44878,44661,44392,44240,44081,43825,43759
2038,Sherrodsville,Sherrodsville,OH,Ohio,39021,Champaign,40.2174,-83.9635,A,369078,370199,370651,371092,373451,375459,377537
2039,South Vienna,South Vienna,OH,Ohio,39023,Clark,39.9971,-83.777,A,28825,28894,28587,28305,28188,27790,27669
2040,Green Meadows,Green Meadows,OH,Ohio,39025,Clermont,39.2325,-84.1532,A,40060,39873,39574,39463,39094,38998,38747
2041,Sabina,Sabina,OH,Ohio,39027,Clinton,39.3254,-83.6939,A,138245,137754,137172,136689,136412,135815,134786
2042,Port William,Port William,OH,Ohio,39029,Columbiana,40.8871,-80.675,A,197708,198566,199195,200158,201295,201791,203022
2043,Keene,Keene,OH,Ohio,39031,Coshocton,40.3356,-82.0017,A,41903,41912,41828,41868,41819,41852,41902
2044,Coshocton,Coshocton,OH,Ohio,39033,Crawford,40.7383,-82.7786,A,107858,107238,106417,105801,105563,104683,103685
2045,Glenwillow,Glenwillow,OH,Ohio,39035,Cuyahoga,41.4419,-81.853,A,36927,36909,36818,36750,36568,36587,36602
2046,Solon,Solon,OH,Ohio,39037,Darke,40.2803,-84.6385,A,43770,43303,42828,42744,42441,42330,42083
2047,Brunersburg,Brunersburg,OH,Ohio,39039,Defiance,41.3831,-84.6305,A,1278326,1269895,1265611,1263334,1260226,1255025,1249352
2048,Hicksville,Hicksville,OH,Ohio,39041,Delaware,40.1678,-83.0817,A,52962,52666,52496,52330,52221,52100,51778
2049,Mitiwanga,Mitiwanga,OH,Ohio,39043,Erie,41.4103,-82.3214,A,39103,39029,38829,38559,38545,38349,38158
2050,Berlin Heights,Berlin Heights,OH,Ohio,39045,Fairfield,39.845,-82.5531,A,175148,178526,181128,185225,189282,192884,196463
2051,Milledgeville,Milledgeville,OH,Ohio,39047,Fayette,39.6133,-83.6107,A,77036,76664,76455,76132,75876,75471,75107
2052,Good Hope,Good Hope,OH,Ohio,39049,Franklin,39.866,-83.0692,A,146408,147328,147500,148900,150492,151326,152597
2053,Fayette,Fayette,OH,Ohio,39051,Fulton,41.6689,-84.1522,A,29013,28908,28838,28754,28683,28646,28676
2054,Delta,Delta,OH,Ohio,39053,Gallia,38.8862,-82.1463,A,1166371,1180021,1197640,1214774,1233388,1250269,1264518
2055,Burton,Burton,OH,Ohio,39055,Geauga,41.5326,-81.1157,A,42614,42467,42452,42326,42560,42477,42514
2056,Middlefield,Middlefield,OH,Ohio,39057,Greene,39.6598,-83.7422,A,31093,31002,30843,30569,30345,30110,30015
2057,Kimbolton,Kimbolton,OH,Ohio,39059,Guernsey,39.9832,-81.4601,A,93416,93395,93862,93960,94123,94095,94060
2058,Senecaville,Senecaville,OH,Ohio,39061,Hamilton,39.1864,-84.763,A,161612,163595,164421,163805,164599,164036,164765
2059,Jenera,Jenera,OH,Ohio,39063,Hancock,40.9569,-83.785,A,40117,39862,39836,39627,39594,39269,39063
2060,Van Buren,Van Buren,OH,Ohio,39065,Hardin,40.8052,-83.5115,A,802284,800621,802326,804172,806480,807748,809099
2061,New Athens,New Athens,OH,Ohio,39067,Harrison,40.3083,-81.188,A,74687,75062,75638,75738,75380,75734,75872
2062,Cadiz,Cadiz,OH,Ohio,39069,Henry,41.3708,-83.9415,A,32101,31815,31639,31740,31776,31632,31474
2063,Lynchburg,Lynchburg,OH,Ohio,39071,Highland,39.3439,-83.6001,A,15846,15800,15703,15625,15546,15424,15307
2064,Dodsonville,Dodsonville,OH,Ohio,39073,Hocking,39.4187,-82.5993,A,28116,28227,28074,28077,27887,27783,27629
2065,Winesburg,Winesburg,OH,Ohio,39075,Holmes,40.6673,-82.0952,A,43608,43432,43034,43281,43181,43018,43029
2066,Holmesville,Holmesville,OH,Ohio,39077,Huron,41.2508,-82.4915,A,29468,29481,29304,28612,28722,28474,28340
2067,Wellston,Wellston,OH,Ohio,39079,Jackson,38.989,-82.5449,A,42471,42791,43138,43657,43841,43939,43936
2068,Oak Hill,Oak Hill,OH,Ohio,39081,Jefferson,40.3653,-80.6519,A,59578,59395,59243,58832,58639,58366,58439
2069,Howard,Howard,OH,Ohio,39083,Knox,40.4695,-82.194,A,33273,33150,32909,32833,32794,32546,32505
2070,Brinkhaven,Brinkhaven,OH,Ohio,39085,Lake,41.8003,-81.1241,A,69614,68881,68336,67984,67683,67327,66704
2071,Proctorville,Proctorville,OH,Ohio,39087,Lawrence,38.6581,-82.4735,A,61087,61285,60790,60843,60970,60973,60814
2072,Bartles,Bartles,OH,Ohio,39089,Licking,39.9595,-82.4129,A,230016,229803,229409,229684,229360,229262,228614
2073,Lakeview,Lakeview,OH,Ohio,39091,Logan,40.4424,-83.8043,A,62418,62381,62114,61919,61568,61042,60872
2074,Valley Hi,Valley Hi,OH,Ohio,39093,Lorain,41.3128,-81.9157,A,166736,167241,167765,168573,169517,170759,172198
2075,Whitehouse,Whitehouse,OH,Ohio,39095,Lucas,41.7085,-83.8384,A,45765,45606,45444,45453,45532,45348,45165
2076,Maumee,Maumee,OH,Ohio,39097,Madison,39.9487,-83.2993,A,301468,301915,301689,302907,304280,305213,306365
2077,Woodworth,Woodworth,OH,Ohio,39099,Mahoning,40.9196,-80.9963,A,441571,439602,437135,436253,434629,433496,432488
2078,Boardman,Boardman,OH,Ohio,39101,Marion,40.5321,-83.2076,A,43393,43065,42968,43242,43954,44103,43419
2079,Brunswick,Brunswick,OH,Ohio,39103,Medina,41.0279,-81.7324,A,238385,237292,235777,234291,233231,231767,230008
2080,Valley City,Valley City,OH,Ohio,39105,Meigs,39.0292,-82.034,A,66454,66547,66229,65885,65656,65232,65096
2081,Rockford,Rockford,OH,Ohio,39107,Mercer,40.353,-84.6426,A,172543,173463,173669,174616,175873,176334,177221
2082,Montezuma,Montezuma,OH,Ohio,39109,Miami,39.9952,-84.4083,A,23729,23699,23602,23467,23329,23203,23125
2083,Wilson,Wilson,OH,Ohio,39111,Monroe,39.6266,-80.9059,A,40784,40816,40850,40781,40945,40947,40909
2084,Woodsfield,Woodsfield,OH,Ohio,39113,Montgomery,39.7927,-84.3165,A,102478,102835,103103,103377,103964,104197,104679
2085,Reinersville,Reinersville,OH,Ohio,39115,Morgan,39.6568,-81.8466,A,14579,14719,14578,14587,14445,14391,14210
2086,Chesterhill,Chesterhill,OH,Ohio,39117,Morrow,40.6209,-82.6618,A,536217,534882,534692,534126,532183,531567,531239
2087,Philo,Philo,OH,Ohio,39119,Muskingum,39.9949,-81.7379,A,15064,15086,14966,14946,14786,14785,14804
2088,Blue Rock,Blue Rock,OH,Ohio,39121,Noble,39.9156,-81.2818,A,34818,34901,34972,34973,35089,35091,35036
2089,Elliston,Elliston,OH,Ohio,39123,Ottawa,41.4934,-82.8757,A,86220,86241,85872,85735,85975,86305,86068
2090,Elmore,Elmore,OH,Ohio,39125,Paulding,41.1798,-84.7377,A,14634,14700,14583,14569,14375,14325,14294
2091,Thornville,Thornville,OH,Ohio,39127,Perry,39.6063,-82.2046,A,41394,41391,41307,41086,41019,40859,40636
2092,Somerset,Somerset,OH,Ohio,39129,Pickaway,39.5543,-82.7782,A,19577,19398,19270,19171,19006,18973,18865
2093,Beaver,Beaver,OH,Ohio,39131,Pike,39.0501,-83.0566,A,36035,36207,35991,35977,35886,35952,35927
2094,Stockdale,Stockdale,OH,Ohio,39133,Portage,41.0245,-81.0501,A,55723,55961,56326,56416,56742,56971,57565
2095,West Alexandria,West Alexandria,OH,Ohio,39135,Preble,39.8508,-84.5434,A,28732,28625,28486,28369,28268,28206,28160
2096,West Elkton,West Elkton,OH,Ohio,39137,Putnam,41.0997,-84.2693,A,161450,161868,161427,161504,162088,162042,161921
2097,Lexington,Lexington,OH,Ohio,39139,Richland,40.7656,-82.5275,A,42174,42017,41880,41730,41579,41367,41247
2098,Shiloh,Shiloh,OH,Ohio,39141,Ross,39.4069,-83.1842,A,34460,34395,34189,34093,34204,34038,34056
2099,Helena,Helena,OH,Ohio,39143,Sandusky,41.257,-83.0529,A,124174,123062,122590,122250,121912,121581,121107
2100,Vickery,Vickery,OH,Ohio,39145,Scioto,38.7383,-82.8421,A,78099,77576,77418,77274,77111,77162,77000
2101,Tiffin,Tiffin,OH,Ohio,39147,Seneca,41.244,-83.2338,A,60876,60591,60492,60096,59915,59518,59330
2102,Bloomville,Bloomville,OH,Ohio,39149,Shelby,40.4389,-84.2597,A,79529,79226,78586,78068,77338,76752,76088
2103,Justus,Justus,OH,Ohio,39151,Stark,40.9736,-81.4045,A,56626,56434,56038,55826,55757,55579,55353
2104,Limaville,Limaville,OH,Ohio,39153,Summit,41.0802,-81.5219,A,49311,49243,49133,49134,48939,48917,48623
2105,Masury,Masury,OH,Ohio,39155,Trumbull,41.1673,-80.6962,A,375470,374265,374807,374965,375563,374865,373612
2106,Cortland,Cortland,OH,Ohio,39157,Tuscarawas,40.5609,-81.495,A,541674,541247,541050,541929,542267,541316,540300
2107,Broadway,Broadway,OH,Ohio,39159,Union,40.1503,-83.2372,A,209868,208915,207371,206472,205240,203631,201825
2108,Richwood,Richwood,OH,Ohio,39161,Van Wert,40.8006,-84.7746,A,92560,92514,92452,92683,92637,92702,92420
2109,Zaleski,Zaleski,OH,Ohio,39163,Vinton,39.3153,-82.4663,A,52416,53126,52834,53431,53737,54315,55457
2110,Allensville,Allensville,OH,Ohio,39165,Warren,39.35,-84.1231,A,28664,28698,28715,28459,28440,28529,28362
2111,Marietta,Marietta,OH,Ohio,39167,Washington,39.2815,-81.5971,A,13415,13401,13232,13283,13186,13020,12921
2112,Devola,Devola,OH,Ohio,39169,Wayne,40.9864,-81.9947,A,213531,215780,217788,219775,221856,224439,227063
2113,Montpelier,Montpelier,OH,Ohio,39171,Williams,41.5884,-84.4308,A,61709,61546,61494,61395,61198,61071,60610
2114,Alvordton,Alvordton,OH,Ohio,39173,Wood,41.3236,-83.4362,A,114433,114654,115045,115317,115796,116108,116470
2115,Upper Sandusky,Upper Sandusky,OH,Ohio,39175,Wyandot,40.7012,-83.3923,A,37535,37586,37553,37468,37233,37077,37017
2116,Baron,Baron,OK,Oklahoma,40001,Adair,35.7544,-94.5349,A,125939,127268,128609,129149,129509,129606,130219
